number,u_week
LEAD00609229,1
LEAD00609228,1
LEAD00609227,1
LEAD00609226,1
LEAD00609225,1
LEAD00609224,1
LEAD00609223,1
LEAD00609222,1
LEAD00609221,1
LEAD00609220,1
LEAD00609219,1
LEAD00609218,1
LEAD00609217,1
LEAD00609216,1
LEAD00609215,1
LEAD00609214,1
LEAD00609213,1
LEAD00609212,1
LEAD00609211,1
LEAD00609210,1
LEAD00609209,1
LEAD00609208,1
LEAD00609207,1
LEAD00609205,1
LEAD00609204,1
LEAD00609203,1
LEAD00609202,1
LEAD00609201,1
LEAD00609200,1
LEAD00609199,1
LEAD00609197,1
LEAD00609196,1
LEAD00609195,1
LEAD00609194,1
LEAD00609193,1
LEAD00609192,1
LEAD00609191,1
LEAD00609190,1
LEAD00609189,1
LEAD00609188,1
LEAD00609187,1
LEAD00609186,1
LEAD00609185,1
LEAD00609184,1
LEAD00609183,1
LEAD00609182,1
LEAD00609181,1
LEAD00609180,1
LEAD00609175,1
LEAD00609179,1
LEAD00609178,1
LEAD00609177,1
LEAD00609176,1
LEAD00609174,1
LEAD00609173,1
LEAD00609172,1
LEAD00609171,1
LEAD00609170,1
LEAD00609169,1
LEAD00609168,1
LEAD00609167,1
LEAD00609166,1
LEAD00609164,1
LEAD00609163,1
LEAD00609162,1
LEAD00609161,1
LEAD00609160,1
LEAD00609155,1
LEAD00609157,1
LEAD00609156,1
LEAD00609152,1
LEAD00609151,1
LEAD00609150,1
LEAD00609149,1
LEAD00609148,1
LEAD00609147,1
LEAD00609146,1
LEAD00609145,1
LEAD00609144,1
LEAD00609143,1
LEAD00609142,1
LEAD00609141,1
LEAD00609140,1
LEAD00609139,1
LEAD00609138,1
LEAD00609137,1
LEAD00609136,1
LEAD00609135,1
LEAD00609134,1
LEAD00609133,1
LEAD00609132,1
LEAD00609131,1
LEAD00609130,1
LEAD00609129,1
LEAD00609128,1
LEAD00609127,1
LEAD00609126,1
LEAD00609125,1
LEAD00609124,1
LEAD00609123,1
LEAD00609122,1
LEAD00609121,1
LEAD00609120,1
LEAD00609119,1
LEAD00609118,1
LEAD00609117,1
LEAD00609116,1
LEAD00609115,1
LEAD00609114,1
LEAD00609113,1
LEAD00609112,1
LEAD00609111,1
LEAD00609110,1
LEAD00609109,1
LEAD00609108,1
LEAD00609107,1
LEAD00609106,1
LEAD00609105,1
LEAD00609104,1
LEAD00609103,1
LEAD00609102,1
LEAD00609101,1
LEAD00609100,1
LEAD00609099,1
LEAD00609098,1
LEAD00609097,1
LEAD00609096,1
LEAD00609095,1
LEAD00609093,1
LEAD00609092,1
LEAD00609090,1
LEAD00609089,1
LEAD00609088,1
LEAD00609085,1
LEAD00609084,1
LEAD00609082,1
LEAD00609081,1
LEAD00609080,1
LEAD00609079,1
LEAD00609078,1
LEAD00609077,1
LEAD00609076,1
LEAD00609075,1
LEAD00609073,1
LEAD00609072,1
LEAD00609071,1
LEAD00609070,1
LEAD00609068,1
LEAD00609067,1
LEAD00609066,1
LEAD00609064,1
LEAD00609063,1
LEAD00609062,1
LEAD00609060,1
LEAD00609059,1
LEAD00609058,1
LEAD00609057,1
LEAD00609056,1
LEAD00609055,1
LEAD00609054,1
LEAD00609053,1
LEAD00609052,1
LEAD00609051,1
LEAD00609050,1
LEAD00609049,1
LEAD00609047,1
LEAD00609046,1
LEAD00609045,1
LEAD00609044,1
LEAD00609043,1
LEAD00609041,1
LEAD00609040,1
LEAD00609039,1
LEAD00609038,1
LEAD00609037,1
LEAD00609036,1
LEAD00609035,1
LEAD00609034,1
LEAD00609033,1
LEAD00609028,1
LEAD00609027,1
LEAD00609023,1
LEAD00609021,1
LEAD00609020,1
LEAD00609019,1
LEAD00609018,1
LEAD00558943,2
LEAD00609017,1
LEAD00609016,1
LEAD00566838,3
LEAD00609015,1
LEAD00602379,1
LEAD00607410,4
LEAD00609014,1
LEAD00609013,1
LEAD00609012,1
LEAD00609011,1
LEAD00609010,1
LEAD00609009,1
LEAD00609008,1
LEAD00609007,1
LEAD00609006,1
LEAD00609004,1
LEAD00609003,1
LEAD00609002,1
LEAD00609000,1
LEAD00608999,1
LEAD00608998,1
LEAD00608997,1
LEAD00608996,1
LEAD00608995,1
LEAD00608994,1
LEAD00543977,1
LEAD00608993,1
LEAD00546835,3
LEAD00608992,1
LEAD00608991,1
LEAD00608990,1
LEAD00608989,1
LEAD00608988,1
LEAD00608987,1
LEAD00608986,1
LEAD00608985,1
LEAD00608984,1
LEAD00608983,1
LEAD00608982,1
LEAD00608981,1
LEAD00608980,1
LEAD00608979,1
LEAD00608978,1
LEAD00608977,1
LEAD00608976,1
LEAD00608975,1
LEAD00608974,1
LEAD00608973,1
LEAD00608972,1
LEAD00608971,1
LEAD00608970,1
LEAD00608965,1
LEAD00608967,1
LEAD00608966,1
LEAD00608962,1
LEAD00608960,1
LEAD00608959,1
LEAD00608958,1
LEAD00608954,1
LEAD00608952,1
LEAD00608951,1
LEAD00608950,1
LEAD00608949,1
LEAD00608947,1
LEAD00608946,1
LEAD00608945,1
LEAD00608944,1
LEAD00608943,1
LEAD00608942,1
LEAD00608941,1
LEAD00608939,1
LEAD00608938,1
LEAD00608937,1
LEAD00608936,1
LEAD00608935,1
LEAD00608934,1
LEAD00608933,1
LEAD00608932,1
LEAD00608931,1
LEAD00608930,1
LEAD00608929,1
LEAD00608928,1
LEAD00608927,1
LEAD00608926,1
LEAD00608925,1
LEAD00608924,1
LEAD00608923,1
LEAD00608922,1
LEAD00608921,1
LEAD00608920,1
LEAD00608919,1
LEAD00608918,1
LEAD00608917,1
LEAD00608916,1
LEAD00608915,1
LEAD00608914,1
LEAD00608913,1
LEAD00608912,1
LEAD00608911,1
LEAD00608910,1
LEAD00608909,1
LEAD00608908,1
LEAD00608907,1
LEAD00608906,1
LEAD00608905,1
LEAD00608903,1
LEAD00608902,1
LEAD00608901,1
LEAD00608900,1
LEAD00608899,1
LEAD00608898,1
LEAD00608897,1
LEAD00608896,1
LEAD00608895,1
LEAD00608894,1
LEAD00608893,1
LEAD00608892,1
LEAD00548220,3
LEAD00608891,1
LEAD00608890,1
LEAD00608889,1
LEAD00608888,1
LEAD00608887,1
LEAD00608886,1
LEAD00608885,1
LEAD00608883,1
LEAD00608882,1
LEAD00608880,1
LEAD00608881,1
LEAD00608879,1
LEAD00608874,1
LEAD00608867,1
LEAD00608866,1
LEAD00608865,1
LEAD00608863,1
LEAD00608861,1
LEAD00608860,1
LEAD00608859,1
LEAD00608856,1
LEAD00608853,1
LEAD00386590,1
LEAD00386466,1
LEAD00608849,1
LEAD00608848,1
LEAD00608847,1
LEAD00608843,1
LEAD00608841,1
LEAD00608840,1
LEAD00608839,1
LEAD00608838,1
LEAD00608837,1
LEAD00578110,4
LEAD00608836,1
LEAD00608835,1
LEAD00608831,1
LEAD00566931,3
LEAD00566919,3
LEAD00608830,1
LEAD00566914,3
LEAD00608829,1
LEAD00608828,1
LEAD00608827,1
LEAD00608826,1
LEAD00608825,1
LEAD00608824,1
LEAD00608823,1
LEAD00608822,1
LEAD00608819,1
LEAD00608803,1
LEAD00608817,1
LEAD00608816,1
LEAD00608815,1
LEAD00608814,1
LEAD00608813,1
LEAD00608812,1
LEAD00608811,1
LEAD00566895,3
LEAD00608806,1
LEAD00608805,1
LEAD00608801,1
LEAD00608800,1
LEAD00608798,1
LEAD00608797,1
LEAD00608796,1
LEAD00608795,1
LEAD00566890,3
LEAD00608792,1
LEAD00608791,1
LEAD00608790,1
LEAD00608789,1
LEAD00608788,1
LEAD00608787,1
LEAD00608786,1
LEAD00608785,1
LEAD00608784,1
LEAD00608783,1
LEAD00608782,1
LEAD00608781,1
LEAD00608780,1
LEAD00608779,1
LEAD00608778,1
LEAD00608777,1
LEAD00608776,1
LEAD00608775,1
LEAD00608759,1
LEAD00608774,1
LEAD00608773,1
LEAD00608772,1
LEAD00608770,1
LEAD00608769,1
LEAD00608768,1
LEAD00608767,1
LEAD00608766,1
LEAD00608765,1
LEAD00608764,1
LEAD00608762,1
LEAD00608761,1
LEAD00608758,1
LEAD00608756,1
LEAD00608755,1
LEAD00608753,1
LEAD00608751,1
LEAD00608749,1
LEAD00608747,1
LEAD00608746,1
LEAD00608745,1
LEAD00608744,1
LEAD00608742,1
LEAD00608739,1
LEAD00608738,1
LEAD00608737,1
LEAD00608736,1
LEAD00608734,1
LEAD00608733,1
LEAD00608732,1
LEAD00608731,1
LEAD00608730,1
LEAD00608729,1
LEAD00608728,1
LEAD00608727,1
LEAD00608726,1
LEAD00608725,1
LEAD00608724,1
LEAD00608723,1
LEAD00608721,1
LEAD00608719,1
LEAD00608715,1
LEAD00608714,1
LEAD00608710,1
LEAD00608709,1
LEAD00608708,1
LEAD00608706,1
LEAD00608705,1
LEAD00608703,1
LEAD00608702,1
LEAD00608701,1
LEAD00608700,1
LEAD00608699,1
LEAD00608698,1
LEAD00608697,1
LEAD00608696,1
LEAD00608695,1
LEAD00608694,1
LEAD00608693,1
LEAD00596477,2
LEAD00608692,1
LEAD00608691,1
LEAD00608690,1
LEAD00608689,1
LEAD00608544,1
LEAD00608688,1
LEAD00608687,1
LEAD00608686,1
LEAD00608685,1
LEAD00599262,4
LEAD00608684,1
LEAD00608683,1
LEAD00608682,1
LEAD00608681,1
LEAD00608680,1
LEAD00608679,1
LEAD00608677,1
LEAD00608676,1
LEAD00608675,1
LEAD00608674,1
LEAD00608673,1
LEAD00608672,1
LEAD00608671,1
LEAD00608670,1
LEAD00608669,1
LEAD00608668,1
LEAD00608667,1
LEAD00608666,1
LEAD00608665,1
LEAD00608661,1
LEAD00608660,1
LEAD00608659,1
LEAD00608658,1
LEAD00608657,1
LEAD00608656,1
LEAD00608655,1
LEAD00608654,1
LEAD00608653,1
LEAD00608652,1
LEAD00608651,1
LEAD00608650,1
LEAD00608649,1
LEAD00608648,1
LEAD00608647,1
LEAD00608646,1
LEAD00608645,1
LEAD00608644,1
LEAD00608643,1
LEAD00608642,1
LEAD00608641,1
LEAD00608639,1
LEAD00608638,1
LEAD00608637,1
LEAD00608636,1
LEAD00608635,1
LEAD00608634,1
LEAD00608633,1
LEAD00608632,1
LEAD00608631,1
LEAD00608629,1
LEAD00608627,1
LEAD00608625,1
LEAD00608623,1
LEAD00608618,1
LEAD00608616,1
LEAD00608612,1
LEAD00608610,1
LEAD00608607,1
LEAD00608600,1
LEAD00608597,1
LEAD00550189,4
LEAD00608591,1
LEAD00608590,1
LEAD00608589,1
LEAD00608588,1
LEAD00608587,1
LEAD00608586,1
LEAD00608584,1
LEAD00608583,1
LEAD00608582,1
LEAD00608581,1
LEAD00608580,1
LEAD00608579,1
LEAD00608578,1
LEAD00608577,1
LEAD00608576,1
LEAD00608575,1
LEAD00608574,1
LEAD00608573,1
LEAD00608572,1
LEAD00608570,1
LEAD00608569,1
LEAD00608568,1
LEAD00608567,1
LEAD00608566,1
LEAD00608564,1
LEAD00608563,1
LEAD00608562,1
LEAD00608561,1
LEAD00608560,1
LEAD00608558,1
LEAD00608556,1
LEAD00608555,1
LEAD00608554,1
LEAD00608553,1
LEAD00608552,1
LEAD00608550,1
LEAD00608549,1
LEAD00608548,1
LEAD00608546,1
LEAD00608545,1
LEAD00608543,1
LEAD00608541,1
LEAD00608540,1
LEAD00608539,1
LEAD00608537,1
LEAD00601893,1
LEAD00608535,1
LEAD00608534,1
LEAD00608533,1
LEAD00608532,1
LEAD00608529,1
LEAD00608530,1
LEAD00608528,1
LEAD00608526,1
LEAD00578070,4
LEAD00608525,1
LEAD00608524,1
LEAD00608523,1
LEAD00608522,1
LEAD00608521,1
LEAD00608520,1
LEAD00608519,1
LEAD00608517,1
LEAD00608516,1
LEAD00608515,1
LEAD00608514,1
LEAD00608513,1
LEAD00608512,1
LEAD00608511,1
LEAD00608510,1
LEAD00608509,1
LEAD00608508,1
LEAD00608507,1
LEAD00608506,1
LEAD00608505,1
LEAD00608504,1
LEAD00608503,1
LEAD00608502,1
LEAD00608501,1
LEAD00608500,1
LEAD00608499,1
LEAD00608498,1
LEAD00608497,1
LEAD00608496,1
LEAD00608495,1
LEAD00608494,1
LEAD00608493,1
LEAD00608492,1
LEAD00608490,1
LEAD00608489,1
LEAD00608488,1
LEAD00608487,1
LEAD00608486,1
LEAD00608485,1
LEAD00608484,1
LEAD00608483,1
LEAD00608482,1
LEAD00608481,1
LEAD00608480,1
LEAD00608479,1
LEAD00608472,1
LEAD00608469,1
LEAD00608464,1
LEAD00608461,1
LEAD00608459,1
LEAD00608458,1
LEAD00608456,1
LEAD00608455,1
LEAD00608454,1
LEAD00608452,1
LEAD00608451,1
LEAD00608450,1
LEAD00608449,1
LEAD00608447,1
LEAD00608446,1
LEAD00608445,1
LEAD00608443,1
LEAD00608441,1
LEAD00608440,1
LEAD00608438,1
LEAD00608437,1
LEAD00608436,1
LEAD00608435,1
LEAD00608433,1
LEAD00608432,1
LEAD00608431,1
LEAD00608430,1
LEAD00608429,1
LEAD00608428,1
LEAD00608427,1
LEAD00608425,1
LEAD00608424,1
LEAD00608423,1
LEAD00608422,1
LEAD00608421,1
LEAD00608420,1
LEAD00608419,1
LEAD00608418,1
LEAD00608417,1
LEAD00608416,1
LEAD00608415,1
LEAD00588643,4
LEAD00608413,1
LEAD00608412,1
LEAD00608411,1
LEAD00608410,1
LEAD00608409,1
LEAD00608408,1
LEAD00608407,1
LEAD00608406,1
LEAD00608405,1
LEAD00608404,1
LEAD00608403,1
LEAD00608401,1
LEAD00608400,1
LEAD00608399,1
LEAD00608398,1
LEAD00608397,1
LEAD00608396,1
LEAD00608395,1
LEAD00608393,1
LEAD00608392,1
LEAD00608390,1
LEAD00608389,1
LEAD00608388,1
LEAD00608387,1
LEAD00608386,1
LEAD00608385,1
LEAD00608384,1
LEAD00608383,1
LEAD00608382,1
LEAD00608381,1
LEAD00608380,1
LEAD00606251,4
LEAD00608377,1
LEAD00608376,1
LEAD00608375,1
LEAD00608370,1
LEAD00608372,1
LEAD00608371,1
LEAD00608367,1
LEAD00608366,1
LEAD00608365,1
LEAD00608364,1
LEAD00608363,1
LEAD00608362,1
LEAD00608361,1
LEAD00608360,1
LEAD00608359,1
LEAD00608358,1
LEAD00608357,1
LEAD00608356,1
LEAD00608355,1
LEAD00608354,1
LEAD00608353,1
LEAD00608352,1
LEAD00608351,1
LEAD00608350,1
LEAD00608349,1
LEAD00608348,1
LEAD00608347,1
LEAD00608346,1
LEAD00608345,1
LEAD00608344,1
LEAD00608343,1
LEAD00608342,1
LEAD00608341,1
LEAD00608340,1
LEAD00608339,1
LEAD00608338,1
LEAD00608337,1
LEAD00608336,1
LEAD00608335,1
LEAD00608334,1
LEAD00608333,1
LEAD00608332,1
LEAD00608331,1
LEAD00608330,1
LEAD00608329,1
LEAD00608328,1
LEAD00608327,1
LEAD00608326,1
LEAD00608325,1
LEAD00608324,1
LEAD00608323,1
LEAD00608322,1
LEAD00608321,1
LEAD00608320,1
LEAD00608319,1
LEAD00608318,1
LEAD00608317,1
LEAD00608316,1
LEAD00608315,1
LEAD00608314,1
LEAD00608313,1
LEAD00608312,1
LEAD00608310,1
LEAD00608309,1
LEAD00608306,1
LEAD00608305,1
LEAD00539028,2
LEAD00608301,1
LEAD00608300,1
LEAD00608299,1
LEAD00608298,1
LEAD00539082,2
LEAD00608297,1
LEAD00608296,1
LEAD00608295,1
LEAD00608294,1
LEAD00608293,1
LEAD00608291,1
LEAD00608290,1
LEAD00608289,1
LEAD00608288,1
LEAD00608287,1
LEAD00608286,1
LEAD00608285,1
LEAD00608284,1
LEAD00608283,1
LEAD00608282,1
LEAD00608281,1
LEAD00608280,1
LEAD00608279,1
LEAD00608276,1
LEAD00608273,1
LEAD00608272,1
LEAD00608267,1
LEAD00608269,1
LEAD00608268,1
LEAD00608264,1
LEAD00608263,1
LEAD00608262,1
LEAD00608261,1
LEAD00608260,1
LEAD00608259,1
LEAD00608258,1
LEAD00608257,1
LEAD00608256,1
LEAD00608255,1
LEAD00608254,1
LEAD00608253,1
LEAD00608252,1
LEAD00608250,1
LEAD00608249,1
LEAD00608248,1
LEAD00608247,1
LEAD00608246,1
LEAD00608245,1
LEAD00608244,1
LEAD00608242,1
LEAD00608243,1
LEAD00608241,1
LEAD00608240,1
LEAD00608239,1
LEAD00608238,1
LEAD00608237,1
LEAD00608236,1
LEAD00608235,1
LEAD00608234,1
LEAD00608233,1
LEAD00608232,1
LEAD00561076,3
LEAD00608231,1
LEAD00608230,1
LEAD00557287,1
LEAD00608229,1
LEAD00608227,1
LEAD00608226,1
LEAD00608225,1
LEAD00608224,1
LEAD00608223,1
LEAD00608222,1
LEAD00608221,1
LEAD00608220,1
LEAD00608219,1
LEAD00608218,1
LEAD00608217,1
LEAD00608216,1
LEAD00608215,1
LEAD00608214,1
LEAD00608213,1
LEAD00608212,1
LEAD00608211,1
LEAD00608210,1
LEAD00608209,1
LEAD00608208,1
LEAD00608207,1
LEAD00608206,1
LEAD00608204,1
LEAD00608203,1
LEAD00608202,1
LEAD00608201,1
LEAD00608200,1
LEAD00608199,1
LEAD00608197,1
LEAD00608196,1
LEAD00608195,1
LEAD00608194,1
LEAD00608193,1
LEAD00608192,1
LEAD00608191,1
LEAD00608190,1
LEAD00608189,1
LEAD00608188,1
LEAD00608187,1
LEAD00608186,1
LEAD00608185,1
LEAD00608184,1
LEAD00608183,1
LEAD00608181,1
LEAD00608180,1
LEAD00608179,1
LEAD00608178,1
LEAD00608177,1
LEAD00608176,1
LEAD00608175,1
LEAD00608174,1
LEAD00608172,1
LEAD00608171,1
LEAD00608169,1
LEAD00608168,1
LEAD00608167,1
LEAD00608166,1
LEAD00608165,1
LEAD00608164,1
LEAD00608163,1
LEAD00608162,1
LEAD00608161,1
LEAD00608159,1
LEAD00608158,1
LEAD00608157,1
LEAD00608156,1
LEAD00608155,1
LEAD00608154,1
LEAD00608153,1
LEAD00608152,1
LEAD00608151,1
LEAD00608150,1
LEAD00608149,1
LEAD00608148,1
LEAD00608147,1
LEAD00608146,1
LEAD00608145,1
LEAD00608144,1
LEAD00608142,1
LEAD00608141,1
LEAD00608140,1
LEAD00608139,1
LEAD00608138,1
LEAD00608137,1
LEAD00608136,1
LEAD00608135,1
LEAD00608134,1
LEAD00608132,1
LEAD00608093,1
LEAD00583408,4
LEAD00608000,1
LEAD00607938,1
LEAD00607939,1
LEAD00607872,1
LEAD00607865,1
LEAD00607864,1
LEAD00605914,4
LEAD00607863,1
LEAD00607862,1
LEAD00605865,4
LEAD00607861,1
LEAD00607860,1
LEAD00607858,1
LEAD00607857,1
LEAD00545168,1
LEAD00607856,1
LEAD00607855,1
LEAD00607854,1
LEAD00607853,1
LEAD00607852,1
LEAD00607851,1
LEAD00607850,1
LEAD00607849,1
LEAD00607847,1
LEAD00607846,1
LEAD00607845,1
LEAD00607843,1
LEAD00607842,1
LEAD00607841,1
LEAD00607840,1
LEAD00607839,1
LEAD00607838,1
LEAD00607837,1
LEAD00607836,1
LEAD00607835,1
LEAD00607834,1
LEAD00546014,2
LEAD00607833,1
LEAD00607832,1
LEAD00607831,1
LEAD00607830,1
LEAD00607829,1
LEAD00607828,1
LEAD00607827,1
LEAD00607826,1
LEAD00607825,1
LEAD00607824,1
LEAD00607823,1
LEAD00607822,1
LEAD00607821,1
LEAD00607820,1
LEAD00607819,1
LEAD00607818,1
LEAD00607817,1
LEAD00607180,4
LEAD00607816,1
LEAD00607815,1
LEAD00607814,1
LEAD00607813,1
LEAD00607812,1
LEAD00607811,1
LEAD00607810,1
LEAD00607809,1
LEAD00607808,1
LEAD00607807,1
LEAD00607806,1
LEAD00607805,1
LEAD00607804,1
LEAD00607803,1
LEAD00607802,1
LEAD00607801,1
LEAD00607800,1
LEAD00607799,1
LEAD00607798,1
LEAD00607797,1
LEAD00607796,1
LEAD00607795,1
LEAD00607794,1
LEAD00607793,1
LEAD00607792,1
LEAD00607791,1
LEAD00607790,1
LEAD00607789,1
LEAD00607788,1
LEAD00607787,1
LEAD00557746,2
LEAD00607786,1
LEAD00607785,1
LEAD00607784,1
LEAD00607783,1
LEAD00607778,1
LEAD00607777,1
LEAD00607776,1
LEAD00607775,1
LEAD00607774,1
LEAD00607773,1
LEAD00607772,1
LEAD00607771,1
LEAD00607770,1
LEAD00607769,1
LEAD00607768,1
LEAD00607767,1
LEAD00607766,1
LEAD00607765,1
LEAD00607764,1
LEAD00607763,1
LEAD00607761,1
LEAD00607760,1
LEAD00607759,1
LEAD00607758,1
LEAD00607757,1
LEAD00607756,1
LEAD00607755,1
LEAD00607754,1
LEAD00607753,1
LEAD00607752,1
LEAD00607751,1
LEAD00607750,1
LEAD00607749,1
LEAD00607748,1
LEAD00607747,1
LEAD00607746,1
LEAD00607745,1
LEAD00607744,1
LEAD00607743,1
LEAD00607742,1
LEAD00386872,1
LEAD00607741,1
LEAD00607740,1
LEAD00607739,1
LEAD00386694,1
LEAD00607738,1
LEAD00607737,1
LEAD00607736,1
LEAD00607735,1
LEAD00386400,1
LEAD00607734,1
LEAD00607733,1
LEAD00607732,1
LEAD00607731,1
LEAD00607730,1
LEAD00607729,1
LEAD00607728,1
LEAD00607727,1
LEAD00607726,1
LEAD00607725,1
LEAD00607724,1
LEAD00607723,1
LEAD00607722,1
LEAD00607721,1
LEAD00607720,1
LEAD00607719,1
LEAD00607718,1
LEAD00607717,1
LEAD00607716,1
LEAD00607715,1
LEAD00607714,1
LEAD00607713,1
LEAD00607712,1
LEAD00607711,1
LEAD00607710,1
LEAD00607709,1
LEAD00607708,1
LEAD00607707,1
LEAD00607706,1
LEAD00607705,1
LEAD00607704,1
LEAD00607703,1
LEAD00607702,1
LEAD00607701,1
LEAD00607700,1
LEAD00607699,1
LEAD00607698,1
LEAD00607697,1
LEAD00607696,1
LEAD00607695,1
LEAD00607694,1
LEAD00607693,1
LEAD00607692,1
LEAD00607691,1
LEAD00607690,1
LEAD00607689,1
LEAD00607688,1
LEAD00607686,4
LEAD00607685,4
LEAD00607684,4
LEAD00607683,4
LEAD00607682,4
LEAD00607681,4
LEAD00607680,4
LEAD00607679,4
LEAD00607678,4
LEAD00607677,4
LEAD00607676,4
LEAD00607675,4
LEAD00607674,4
LEAD00607673,4
LEAD00607672,4
LEAD00607671,4
LEAD00607670,4
LEAD00607669,4
LEAD00607668,4
LEAD00607667,4
LEAD00607664,4
LEAD00607662,4
LEAD00607661,4
LEAD00607654,4
LEAD00607648,4
LEAD00607647,4
LEAD00607646,4
LEAD00607645,4
LEAD00607644,4
LEAD00607643,4
LEAD00607642,4
LEAD00607641,4
LEAD00607640,4
LEAD00607639,4
LEAD00607638,4
LEAD00607637,4
LEAD00607636,4
LEAD00607635,4
LEAD00607634,4
LEAD00607633,4
LEAD00607632,4
LEAD00607631,4
LEAD00607630,4
LEAD00607629,4
LEAD00607628,4
LEAD00607627,4
LEAD00607626,4
LEAD00607625,4
LEAD00607624,4
LEAD00607623,4
LEAD00607622,4
LEAD00607621,4
LEAD00607620,4
LEAD00607619,4
LEAD00607618,4
LEAD00607617,4
LEAD00607616,4
LEAD00607614,4
LEAD00607604,4
LEAD00607601,4
LEAD00607600,4
LEAD00607597,4
LEAD00607595,4
LEAD00607593,4
LEAD00607591,4
LEAD00607590,4
LEAD00607589,4
LEAD00607588,4
LEAD00607587,4
LEAD00607586,4
LEAD00607585,4
LEAD00607584,4
LEAD00607583,4
LEAD00607582,4
LEAD00607581,4
LEAD00607580,4
LEAD00607579,4
LEAD00607578,4
LEAD00607577,4
LEAD00607576,4
LEAD00607575,4
LEAD00607574,4
LEAD00607573,4
LEAD00607572,4
LEAD00607571,4
LEAD00607570,4
LEAD00607569,4
LEAD00607568,4
LEAD00607567,4
LEAD00607565,4
LEAD00607566,4
LEAD00607564,4
LEAD00607563,4
LEAD00607562,4
LEAD00607561,4
LEAD00607560,4
LEAD00607559,4
LEAD00607558,4
LEAD00607554,4
LEAD00607553,4
LEAD00547404,3
LEAD00607551,4
LEAD00607550,4
LEAD00607549,4
LEAD00607548,4
LEAD00607547,4
LEAD00607546,4
LEAD00607545,4
LEAD00605373,3
LEAD00607538,4
LEAD00607537,4
LEAD00607536,4
LEAD00607534,4
LEAD00607533,4
LEAD00607531,4
LEAD00607530,4
LEAD00607528,4
LEAD00607527,4
LEAD00607526,4
LEAD00607525,4
LEAD00607524,4
LEAD00607523,4
LEAD00607522,4
LEAD00607521,4
LEAD00607520,4
LEAD00598265,3
LEAD00607519,4
LEAD00607518,4
LEAD00607517,4
LEAD00607516,4
LEAD00607515,4
LEAD00607514,4
LEAD00607512,4
LEAD00607513,4
LEAD00607511,4
LEAD00607510,4
LEAD00607509,4
LEAD00607508,4
LEAD00607507,4
LEAD00607506,4
LEAD00607505,4
LEAD00607504,4
LEAD00607503,4
LEAD00607502,4
LEAD00607501,4
LEAD00607500,4
LEAD00607499,4
LEAD00607498,4
LEAD00607497,4
LEAD00607496,4
LEAD00607495,4
LEAD00607494,4
LEAD00607493,4
LEAD00607492,4
LEAD00607491,4
LEAD00607490,4
LEAD00607489,4
LEAD00607488,4
LEAD00607487,4
LEAD00607486,4
LEAD00607485,4
LEAD00607484,4
LEAD00607483,4
LEAD00607482,4
LEAD00607481,4
LEAD00607480,4
LEAD00607479,4
LEAD00607478,4
LEAD00607477,4
LEAD00607476,4
LEAD00607475,4
LEAD00607474,4
LEAD00607473,4
LEAD00607472,4
LEAD00607471,4
LEAD00607470,4
LEAD00607469,4
LEAD00607468,4
LEAD00607467,4
LEAD00607466,4
LEAD00607465,4
LEAD00607464,4
LEAD00607463,4
LEAD00607462,4
LEAD00607461,4
LEAD00607460,4
LEAD00607459,4
LEAD00607458,4
LEAD00607457,4
LEAD00607456,4
LEAD00607455,4
LEAD00607454,4
LEAD00607452,4
LEAD00607453,4
LEAD00607451,4
LEAD00607450,4
LEAD00607449,4
LEAD00607448,4
LEAD00607447,4
LEAD00607446,4
LEAD00607445,4
LEAD00607444,4
LEAD00607443,4
LEAD00607442,4
LEAD00607441,4
LEAD00607440,4
LEAD00607439,4
LEAD00607438,4
LEAD00607437,4
LEAD00607436,4
LEAD00607435,4
LEAD00607434,4
LEAD00607433,4
LEAD00607432,4
LEAD00607431,4
LEAD00607430,4
LEAD00607429,4
LEAD00607428,4
LEAD00607427,4
LEAD00607426,4
LEAD00607425,4
LEAD00607424,4
LEAD00607423,4
LEAD00607422,4
LEAD00607421,4
LEAD00607420,4
LEAD00607419,4
LEAD00607418,4
LEAD00607417,4
LEAD00607416,4
LEAD00607415,4
LEAD00607414,4
LEAD00607413,4
LEAD00607412,4
LEAD00607411,4
LEAD00607409,4
LEAD00607408,4
LEAD00607407,4
LEAD00607406,4
LEAD00607388,4
LEAD00607405,4
LEAD00607404,4
LEAD00607403,4
LEAD00607402,4
LEAD00607401,4
LEAD00607400,4
LEAD00607399,4
LEAD00607398,4
LEAD00607397,4
LEAD00607396,4
LEAD00607395,4
LEAD00607394,4
LEAD00607393,4
LEAD00607392,4
LEAD00607391,4
LEAD00607390,4
LEAD00607389,4
LEAD00607387,4
LEAD00607386,4
LEAD00607385,4
LEAD00607384,4
LEAD00607383,4
LEAD00607382,4
LEAD00607381,4
LEAD00607380,4
LEAD00607379,4
LEAD00607378,4
LEAD00607377,4
LEAD00607376,4
LEAD00607375,4
LEAD00607374,4
LEAD00607373,4
LEAD00607371,4
LEAD00607372,4
LEAD00607370,4
LEAD00607369,4
LEAD00607368,4
LEAD00607367,4
LEAD00607366,4
LEAD00607365,4
LEAD00607364,4
LEAD00607363,4
LEAD00607362,4
LEAD00607361,4
LEAD00607360,4
LEAD00607359,4
LEAD00607358,4
LEAD00607357,4
LEAD00607356,4
LEAD00607355,4
LEAD00607354,4
LEAD00607353,4
LEAD00607352,4
LEAD00607351,4
LEAD00607350,4
LEAD00607349,4
